sep=;
CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8;Vbat;Trigger;AccX;AccY;AccZ;GyX;GyY;GyZ;N;fs;Timestamp
382,943132174783;9,89931678026915;364,704344909173;726,797923820093;381,263800497167;1018,18929545162;565,670087062521;804,733704639948;3559;0;1884;-16284;1085;-1083;-152;135;238012;500;09:57:34.811310
404,579972854466;113,882037958363;404,896450709901;659,183172884397;614,973697175039;2199,02262451022;383,163238146459;632,377965153311;3559;0;1884;-16284;1085;-1083;-152;135;238013;500;09:57:34.856096
362,330982168205;-29,8873040112667;241,846518693957;505,930995883886;753,322535021696;3182,17432643316;409,619696798851;428,362391179893;3559;0;1884;-16284;1085;-1083;-152;135;238014;500;09:57:34.856122
86,0712526374264;-422,284169478458;-174,56955618388;106,136186819989;486,453153111739;3511,95740916696;882,915527478617;332,214828220429;3559;0;1895;-16452;1155;-567;52;58;238015;500;09:57:34.856142
363,793468406657;465,212192038656;221,143327682745;442,72704321018;509,096233440563;3289,93023806391;609,925306016405;648,665865540272;3559;0;1895;-16452;1155;-567;52;58;238016;500;09:57:34.856161
901,376029507257;1650,66249600588;1203,18497870211;1099,0585299856;430,074457678245;2116,55020528985;459,569763779349;1018,77695353259;3559;0;1895;-16452;1155;-567;52;58;238017;500;09:57:34.856217
846,893432380049;1732,09842311719;1514,0620789153;1447,03936949035;414,628635050496;881,221637602663;303,123835281061;1058,27741086553;3559;0;1895;-16452;1155;-567;52;58;238018;500;09:57:34.856239
723,495739689795;1409,98219609912;1351,94935698225;1500,44400156988;346,690877718851;-85,3096335870214;585,868047064694;1072,39941829175;3559;0;1895;-16452;1155;-567;52;58;238019;500;09:57:34.856261
1132,27114502201;1940,49250675476;1635,01887163217;1636,59754831798;432,624840958277;-450,476140694867;162,47979432554;1285,05225630919;3559;0;1895;-16452;1155;-567;52;58;238020;500;09:57:34.856286
1342,11688905314;1775,63559674454;1659,09652514057;1699,43689461122;656,59318237449;-111,467458574509;93,1773097754922;1357,86212140438;3559;0;1895;-16452;1155;-567;52;58;238021;500;09:57:34.856311
1277,00298190268;1152,66320223367;1357,85337840521;1530,87570534612;906,557529089041;962,659347414155;170,817310105776;1269,71632727899;3559;0;1895;-16452;1155;-567;52;58;238022;500;09:57:34.856336
1036,75901525747;602,018665172625;1031,50019028527;1251,07234388194;1064,92138000554;2120,72201422596;330,955741697457;1088,21557262237;3559;0;1895;-16452;1155;-567;52;58;238023;500;09:57:34.856365
444,707077567466;-398,896426035906;295,783523843624;608,021658928716;920,160709389253;3056,54682483611;870,679979897104;631,68346302968;3559;0;1895;-16452;1155;-567;52;58;238024;500;09:57:34.856394
70,705345539609;-295,1694540389;270,827627678751;509,600415624445;819,902775180293;3377,36131341191;956,444252089772;375,601935294457;3559;0;1908;-16531;1175;-444;186;-212;238025;500;09:57:34.856424
397,987449763459;1017,65674211382;1018,31361049181;1089,12946339149;926,570158123504;3072,94560214976;445,845970616501;537,095771907247;3559;0;1908;-16531;1175;-444;186;-212;238026;500;09:57:34.856466
1017,30328983022;2163,99298160843;1732,57525809354;1684,23488968459;1020,93793736235;2057,7072489509;296,373881635489;927,100967342616;3559;0;1908;-16531;1175;-444;186;-212;238027;500;09:57:34.856499
776,211003558128;1279,61787620804;983,998552225647;1092,26583418075;450,264700356638;897,06062879524;581,036378263263;1149,22508443287;3559;0;1908;-16531;1175;-444;186;-212;238028;500;09:57:34.856531
583,811312306905;1199,24602180533;951,284942048718;1035,32560758921;232,523971512448;-23,5468271815917;679,271948890237;1324,80543193896;3559;0;1908;-16531;1175;-444;186;-212;238029;500;09:57:34.856566
328,204116346431;1154,61190828111;1173,34158065415;1334,81699097168;559,084950803081;-171,447324364097;563,592418025713;871,087285925169;3559;0;1908;-16531;1175;-444;186;-212;238030;500;09:57:34.856603
347,068756616442;1195,95206030691;1262,39841988625;1498,34775590082;807,014988826821;224,097582505259;476,166511720978;492,563158028061;3559;0;1908;-16531;1175;-444;186;-212;238031;500;09:57:34.856642
665,795578835066;1188,03547670989;1406,93714466633;1598,16532504349;1098,52333438583;1236,77937295829;144,358352948097;480,47029484692;3559;0;1908;-16531;1175;-444;186;-212;238032;500;09:57:34.856684
590,967534323107;-78,9053908446222;491,275910810567;766,527173352195;948,106168412603;2390,79712255544;615,660101710644;785,514658674365;3559;0;1908;-16531;1175;-444;186;-212;238033;500;09:57:34.856723
765,487314504455;-120,632604660175;156,446638834081;414,292545155506;886,979862398235;3436,89775478141;496,729350865644;1189,07473147218;3559;0;1908;-16531;1175;-444;186;-212;238034;500;09:57:34.856761
592,967731770361;-85,3155401730328;205,403597337077;459,963834639639;915,025512072258;3862,62105283141;486,588897043373;1042,97560596385;3559;0;1954;-16569;1246;-386;-2;-148;238035;500;09:57:34.856799
366,929488580441;-119,998401494115;21,2045021525118;208,910352555802;461,711835217196;3439,18586396333;865,110780962452;869,841380882426;3559;0;1954;-16569;1246;-386;-2;-148;238036;500;09:57:34.856864
935,71536089608;1475,5004568054;1041,73781934823;1019,32357418269;604,326236521825;2485,27428962919;520,393249874178;1280,17667379498;3559;0;1954;-16569;1246;-386;-2;-148;238037;500;09:57:34.903220
1038,25084379176;1605,11628119205;1228,65159884561;1200,47257520782;426,143429607153;1276,85349156393;164,060134602827;1506,4632173971;3559;0;1954;-16569;1246;-386;-2;-148;238038;500;09:57:34.903258
780,722742174403;1330,5832710542;1010,71578635764;947,032690921798;117,00701860548;229,553850944387;457,111743977992;1480,43451681547;3559;0;1954;-16569;1246;-386;-2;-148;238039;500;09:57:34.903278
817,547637196258;1746,10505910375;1441,39694766467;1387,37423004955;519,273809646489;11,1893947457429;98,5632685637684;1518,27253988816;3559;0;1954;-16569;1246;-386;-2;-148;238040;500;09:57:34.903299
700,843668471207;1223,24162446242;1402,56377684162;1384,91406889237;809,172193121165;485,211314675515;38,6373157257913;1552,59724495956;3559;0;1954;-16569;1246;-386;-2;-148;238041;500;09:57:34.903320
488,18244775862;272,592502865184;981,568205176038;1067,41272654326;823,132150425343;1515,75509024522;249,757179917418;1408,55181392073;3559;0;1954;-16569;1246;-386;-2;-148;238042;500;09:57:34.903343
97,2959280443611;-955,375940366182;44,0746471808525;384,160792954965;620,248796348693;2613,863598214;874,610508848855;1137,06292069459;3559;0;1954;-16569;1246;-386;-2;-148;238043;500;09:57:34.903367
-106,857517113676;-1289,50053624064;-585,576993042836;-125,611998888315;467,574502064846;3585,86324303696;1062,32807340403;738,738961665891;3559;0;1954;-16569;1246;-386;-2;-148;238044;500;09:57:34.903392
-193,182769117062;-1172,21622740821;-749,225645614788;-205,677994206431;306,850971090607;3863,87409871223;1024,06686392409;471,565998026053;3559;0;1884;-16575;1187;-150;-489;6;238045;500;09:57:34.903419
140,938502380508;50,6827989751473;-144,62290748267;181,330934819649;379,665372273419;3571,82623743708;537,069959433458;490,928632911644;3559;0;1884;-16575;1187;-150;-489;6;238046;500;09:57:34.903449
506,656662660185;1093,34660539578;625,347183829988;561,51235752122;433,668151965132;2660,2063724107;440,713327070931;730,641884636832;3559;0;1884;-16575;1187;-150;-489;6;238047;500;09:57:34.903479
199,990421644412;699,902242363489;351,187612852198;192,608148627798;-277,211348116631;1230,19952522003;575,098080073018;810,321062646457;3559;0;1884;-16575;1187;-150;-489;6;238048;500;09:57:34.903516
541,093518145848;1376,63969692949;861,522496613907;699,81868173345;-175,261893711053;227,42555769044;243,702585132152;1155,29743357305;3559;0;1884;-16575;1187;-150;-489;6;238049;500;09:57:34.903552
456,567328257603;622,821238519042;445,24155371543;499,082929940778;-91,4723771773279;-44,356306130765;488,833795277518;1101,40320256434;3559;0;1884;-16575;1187;-150;-489;6;238050;500;09:57:34.903582
662,25894202583;664,445205879863;409,777680460014;540,327204554225;207,911068079527;457,410901217372;240,96775612497;1229,0006061371;3559;0;1884;-16575;1187;-150;-489;6;238051;500;09:57:34.903611
707,350274849334;168,900322117319;307,165850535501;280,923853470362;272,998571661767;1509,39209889114;215,805498895526;1155,21337757783;3559;0;1884;-16575;1187;-150;-489;6;238052;500;09:57:34.903642
860,169108841452;-294,625506788783;17,0115754306316;23,7551186478231;340,243802496931;2685,31410974776;371,81081996538;980,940149430418;3559;0;1884;-16575;1187;-150;-489;6;238053;500;09:57:34.903674
509,20395084389;-1201,52466584451;-758,44314072968;-508,452028198517;225,774115409004;3734,15273291053;809,071076717402;725,330043366994;3559;0;1884;-16575;1187;-150;-489;6;238054;500;09:57:34.906461
300,732340232702;-914,493416239566;-608,944035509601;-293,652139561484;299,54934877716;4126,79330243927;591,922842035943;726,288796883426;3559;0;1792;-16478;1099;35;-817;-182;238055;500;09:57:34.906555
-32,3472354033729;-738,335283658293;-626,249841403565;-428,340565414284;-16,1632572046947;3714,40298872604;783,905322655162;555,288977693534;3559;0;1792;-16478;1099;35;-817;-182;238056;500;09:57:34.907716
305,537651031627;657,959906953562;125,844653805951;182,985742145567;143,103071219055;2794,24373024533;448,761570050556;805,763719307026;3559;0;1792;-16478;1099;35;-817;-182;238057;500;09:57:34.907760
188,030292414827;637,59783293365;281,238136190805;415,009626293555;153,300446030684;1605,22918567888;115,797935743176;815,573603798286;3559;0;1792;-16478;1099;35;-817;-182;238058;500;09:57:34.907799
160,426387253567;582,683903047699;172,33104068134;143,271630318486;-363,321064570919;420,068661733007;502,485071346746;863,985092656105;3559;0;1792;-16478;1099;35;-817;-182;238059;500;09:57:34.949698
163,967035682756;424,089509637153;294,332587642828;217,763896538992;-461,072136367438;18,8513554380625;566,324802797055;851,139608577359;3559;0;1792;-16478;1099;35;-817;-182;238060;500;09:57:34.949743
278,756619696273;410,558441734116;714,91042983206;658,009750229772;39,6570927840658;511,052814993076;214,952898362943;871,214772151317;3559;0;1792;-16478;1099;35;-817;-182;238061;500;09:57:34.949763
210,246226190822;-193,105049517588;342,167322625755;414,997113175457;348,30119280261;1565,51057114493;231,671570132545;676,355864909827;3559;0;1792;-16478;1099;35;-817;-182;238062;500;09:57:34.949783
-310,565173283569;-1265,22698867292;-586,407359307748;-427,207351012621;142,291747136973;2616,67648824805;759,951707099332;461,047622547834;3559;0;1792;-16478;1099;35;-817;-182;238063;500;09:57:34.949804
-200,787923530443;-1005,20950653666;-706,378641035408;-658,655000210158;98,8424800415523;3518,46973200858;495,551652756578;488,896623778506;3559;0;1792;-16478;1099;35;-817;-182;238064;500;09:57:34.949826
-94,3611681647599;-627,16259498283;-529,681384870666;-487,700527069974;162,262773933588;3756,96594423358;329,833581509592;351,416788867675;3559;0;1890;-16357;996;-331;-406;-173;238065;500;09:57:34.949850
76,3275048945798;133,748986560386;-89,8396561698755;-94,2751109666424;171,222421334591;3284,78911397629;253,621701190481;316,008365612826;3559;0;1890;-16357;996;-331;-406;-173;238066;500;09:57:34.949874
204,138055729913;501,567126240639;351,469154465827;367,778200602741;195,963405335788;2273,80691609229;332,38226479321;523,503811177681;3559;0;1890;-16357;996;-331;-406;-173;238067;500;09:57:34.949898
-278,821947270771;-222,386089822627;8,15610596397892;84,6998106810497;-195,991950845812;1028,91140427714;538,339510354039;422,313697829843;3559;0;1890;-16357;996;-331;-406;-173;238068;500;09:57:34.949925
26,3384304310894;387,373810439836;698,651116347872;671,699886979419;15,1903122854419;70,8142981818528;193,155731548613;645,338201634237;3559;0;1890;-16357;996;-331;-406;-173;238069;500;09:57:34.949953
-54,9053322067484;-196,035373099905;401,655851160875;490,133606898133;34,922979198629;-276,092030436674;432,6227967866;633,015667263302;3559;0;1890;-16357;996;-331;-406;-173;238070;500;09:57:34.949982
-325,931668571313;-832,769877008046;-132,132946404512;81,2600753917359;92,1702165475581;153,485437259369;673,057451741712;491,635163876344;3559;0;1890;-16357;996;-331;-406;-173;238071;500;09:57:34.950012
-472,323642462376;-1194,20253154397;-654,281967601273;-394,060435055057;-0,362997518386692;1114,31538607564;757,426268482057;304,301086349762;3559;0;1890;-16357;996;-331;-406;-173;238072;500;09:57:34.950071
-449,9195939278;-1368,22551216721;-968,154319742462;-766,042631002027;-114,596823175903;2089,93409147375;799,968189546256;143,144376455573;3559;0;1890;-16357;996;-331;-406;-173;238073;500;09:57:34.950103
-549,014718180755;-1454,5594662698;-1126,02592565003;-938,57525433274;-44,5503055304289;3013,5375980548;641,210721899872;-317,110575122177;3559;0;1890;-16357;996;-331;-406;-173;238074;500;09:57:34.950136
-445,120326285367;-1031,95388326247;-977,795521015534;-852,529958340339;-29,0390678525437;3287,50396765588;307,523796154594;-608,631112699048;3559;0;2103;-16240;964;-621;255;28;238075;500;09:57:34.950170
-409,086887246813;-557,941701546253;-758,83435268281;-619,457539038151;-60,426467679441;2880,18515586993;303,940609349287;2,85306784312706;3559;0;2103;-16240;964;-621;255;28;238076;500;09:57:34.950207
-49,526091170148;413,008605408482;-11,9172494539525;57,9144408468856;-5,95735647180118;1793,14868879347;158,284526653471;158,521456889808;3559;0;2103;-16240;964;-621;255;28;238077;500;09:57:34.950244
-349,332282623625;127,647309735592;-171,67993923882;-125,809061987908;-496,741173441755;432,423919822846;239,02782102651;-10,7278735982254;3559;0;2103;-16240;964;-621;255;28;238078;500;09:57:34.950281
-9,38322298263665;903,190589565143;474,499934926163;416,213969334844;-281,779299125075;-449,233300987049;-198,98838184349;266,341359761194;3559;0;2103;-16240;964;-621;255;28;238079;500;09:57:34.950319
144,465411223122;797,498099642922;544,1689404723;450,603858146351;-132,096792005701;-680,884058663389;-255,890814651852;419,696852119989;3559;0;2103;-16240;964;-621;255;28;238080;500;09:57:34.950364
-61,3615176638123;-100,909085536376;-197,950381123228;-210,082035317901;-275,445971356705;-303,430059399339;288,150132035604;370,38405399269;3559;0;2103;-16240;964;-621;255;28;238081;500;09:57:34.950405
-188,097245013225;-780,400187636318;-797,632479007705;-744,253349726787;-337,494522626512;720,22607749718;566,018106926698;305,772594164242;3559;0;2103;-16240;964;-621;255;28;238082;500;09:57:34.950447
-295,355506339925;-1219,83242406102;-1068,8145108975;-996,457108364324;-273,542950709118;1850,32027334621;666,488310325367;109,787739769556;3559;0;2103;-16240;964;-621;255;28;238083;500;09:57:34.997811
-431,075146315387;-1488,76736895851;-1294,83079375175;-1194,79123751866;-270,997786308173;2813,19253208395;632,515710413281;-76,797773248516;3559;0;2103;-16240;964;-621;255;28;238084;500;09:57:34.997837
-162,615788118332;-802,276558536105;-878,001222270541;-841,06003839639;-103,511891352246;3119,98265475011;178,587863441615;34,0924189134967;3559;0;2135;-16264;1010;-669;574;-153;238085;500;09:57:34.997858
-57,4956747298129;28,7098764794646;-261,630766453105;-322,776308828383;28,0991564898286;2690,42822552973;-12,2981318900711;-11,4279233594425;3559;0;2135;-16264;1010;-669;574;-153;238086;500;09:57:34.997877
171,526003938983;941,736375863431;512,014709535986;355,003475924721;225,640313206939;1665,9096937814;-103,412758425111;97,6513061004225;3559;0;2135;-16264;1010;-669;574;-153;238087;500;09:57:34.997899
-83,2922286103712;774,053217253298;505,825582253165;451,907480843598;233,881457686191;592,507544352498;-334,497476057266;-31,1470723362872;3559;0;2135;-16264;1010;-669;574;-153;238088;500;09:57:34.997921
-110,338408764685;862,832736661716;596,08728837769;621,1208610381;334,428916599136;-231,995523634308;-397,72144281643;68,2383345327107;3559;0;2135;-16264;1010;-669;574;-153;238089;500;09:57:34.997943
44,813056968851;1044,87563903653;756,748168652877;639,134824525681;129,621274659876;-787,819207224122;-430,327888026542;128,61759808776;3559;0;2135;-16264;1010;-669;574;-153;238090;500;09:57:34.997967
261,625022120657;559,787968162331;593,399260811508;570,442832069471;214,558824235806;-365,780839233892;-271,710981456214;392,949543634546;3559;0;2135;-16264;1010;-669;574;-153;238091;500;09:57:34.997991
370,382107722806;-426,074576728861;4,75604527164251;97,1377916786587;332,214644522173;727,742753988015;-92,2080309414305;658,93387335341;3559;0;2135;-16264;1010;-669;574;-153;238092;500;09:57:34.998017
280,011013487703;-1081,61031745502;-576,536483318079;-381,191718099173;293,363746524556;1847,33191633393;138,719234695833;675,12170880835;3559;0;2135;-16264;1010;-669;574;-153;238093;500;09:57:34.998044
-139,166292449227;-1749,78608084761;-1235,01574766147;-989,676218062406;-26,2436945326626;2681,57463656936;609,23137101403;398,919501002762;3559;0;2135;-16264;1010;-669;574;-153;238094;500;09:57:34.998072
-293,735746802879;-1106,74776250438;-859,677425791859;-771,67630892992;-10,9413930994924;2914,01524033479;362,321596702852;380,549855291843;3559;0;1983;-16375;1069;-652;422;-395;238095;500;09:57:34.998102
-549,713054128457;-956,644358927384;-743,391584115685;-648,786874291021;-119,054293536814;2464,71013556648;570,635531118722;267,988780301297;3559;0;1983;-16375;1069;-652;422;-395;238096;500;09:57:34.998169
-92,9373518221546;375,1739293352;143,612124049105;171,197026128299;164,729859572602;1546,90220407228;210,884057468153;573,202525757952;3559;0;1983;-16375;1069;-652;422;-395;238097;500;09:57:34.998208
-74,1417700879974;500,831688419217;201,680262838723;275,374536188669;144,852326751454;435,783276212402;-149,351907446166;573,477204889175;3559;0;1983;-16375;1069;-652;422;-395;238098;500;09:57:34.998242
-122,158996303333;442,051291432814;79,1472680007573;10,5541688745143;-360,724592402112;-777,745604037482;164,701543092087;586,644656972145;3559;0;1983;-16375;1069;-652;422;-395;238099;500;09:57:34.998275
-31,4410664296011;295,544172427617;22,7348468526034;-81,0289682685398;-507,193874310935;-1133,39279048523;220,42763997399;644,343243674026;3559;0;1983;-16375;1069;-652;422;-395;238100;500;09:57:34.998312
264,844453422935;439,041435029707;190,618915111059;179,327184360591;-11,8415713268332;-594,157585612847;-127,018051860679;783,776962974458;3559;0;1983;-16375;1069;-652;422;-395;238101;500;09:57:34.998348
300,039334806264;-274,886042110506;-207,05514230777;15,0765970553039;206,032588986447;491,883731858339;-87,5276019056328;668,033408129355;3559;0;1983;-16375;1069;-652;422;-395;238102;500;09:57:34.999283
-187,927605425357;-1570,17262350733;-1190,04028251232;-720,515052385395;11,7544247095939;1621,98074200685;497,039839519886;360,922252190532;3559;0;1983;-16375;1069;-652;422;-395;238103;500;09:57:34.999327
-470,05052492558;-1847,52604217961;-1678,73644322157;-1419,06759902241;-275,497731803684;2478,53388616251;693,682980155107;75,5195200672606;3559;0;1983;-16375;1069;-652;422;-395;238104;500;09:57:34.999368
-579,695034306613;-1493,29578947253;-1571,97244816483;-1540,41819918633;-512,445850213757;2625,68967264262;657,294124371954;-119,866189096589;3559;0;1953;-16466;1093;-409;129;-385;238105;500;09:57:34.999430
-314,298978667241;-570,038914286357;-989,481817762717;-1068,91392461909;-556,609358407091;2134,90717401914;454,384524477995;-125,982952582999;3559;0;1953;-16466;1093;-409;129;-385;238106;500;09:57:34.999501
413,862193031004;989,633428367262;328,102061428013;234,47233603464;21,8856473076157;1192,05269034283;-37,1766620234703;175,049211901962;3559;0;1953;-16466;1093;-409;129;-385;238107;500;09:57:35.046181
184,88002816576;609,872218486853;340,33038701606;416,527075430495;46,5951962219551;-31,2357639492257;-46,5933920061216;56,9293270389317;3559;0;1953;-16466;1093;-409;129;-385;238108;500;09:57:35.046210
31,2935777611565;779,402434967691;581,94804620475;611,19820016704;-68,1301305310335;-1023,60383785889;14,665286274394;225,487451416207;3559;0;1953;-16466;1093;-409;129;-385;238109;500;09:57:35.046231
-24,9764967808733;746,048261942808;766,863296362339;796,45810358529;174,341053458629;-1268,16698816774;-43,0974057116546;293,550923466799;3559;0;1953;-16466;1093;-409;129;-385;238110;500;09:57:35.046254
389,499089598889;934,686761516088;1008,07030228351;1069,8041786839;550,914446561597;-763,322868267249;-439,998304098088;526,708542927634;3559;0;1953;-16466;1093;-409;129;-385;238111;500;09:57:35.046278
504,634597861324;328,917122308165;576,440616518492;711,647136828629;627,620998616563;295,719694700208;-423,495790681976;470,734938598238;3559;0;1953;-16466;1093;-409;129;-385;238112;500;09:57:35.046323
274,476303609437;-551,524618959404;-292,038662379608;-122,044674702687;359,508817265974;1389,22533914098;59,8780080895522;188,867703354335;3559;0;1953;-16466;1093;-409;129;-385;238113;500;09:57:35.046349
395,986361792311;-288,079161812027;-372,551476156106;-241,74833477207;386,892075946555;2311,01531608379;-143,503031180589;78,4560884692473;3559;0;1953;-16466;1093;-409;129;-385;238114;500;09:57:35.046375
135,358663319726;-650,991180842917;-643,837276074104;-524,909554642858;149,58168846881;2429,18769097247;190,296844647615;-75,2983860268723;3559;0;2053;-16417;1041;-435;416;-267;238115;500;09:57:35.046402
98,5920016532764;-103,049071601068;-355,212130961241;-306,647227552137;29,5097453950439;1927,67886268819;176,084607610013;-67,1366964445915;3559;0;2053;-16417;1041;-435;416;-267;238116;500;09:57:35.046429
781,752914037439;1456,64441167575;873,881614933605;755,573338209419;409,79671433242;960,327679904585;-315,949018044979;348,361679868423;3559;0;2053;-16417;1041;-435;416;-267;238117;500;09:57:35.046458
895,879061216721;1738,7207788814;1229,98932992597;1088,00836929341;402,726331441896;-240,436396877514;-737,232310413849;520,158611187944;3559;0;2053;-16417;1041;-435;416;-267;238118;500;09:57:35.046487
948,920097319991;1929,75674001942;1345,09016484697;1282,09357759729;464,29693586682;-1133,04095664952;-809,389555052854;720,595900382963;3559;0;2053;-16417;1041;-435;416;-267;238119;500;09:57:35.046518
1039,0238970276;1614,50200597197;1089,02725440625;1166,63718457357;562,842800771818;-1315,85074106662;-753,414435064537;705,840189684532;3559;0;2053;-16417;1041;-435;416;-267;238120;500;09:57:35.046548
743,38192331302;443,530246354698;288,565088327392;475,210233149352;410,705644667381;-846,415938900202;-244,960461343348;535,222888468066;3559;0;2053;-16417;1041;-435;416;-267;238121;500;09:57:35.046580
791,263938249089;161,66070276656;52,5980568303494;222,691196254455;529,75747978827;308,837260483298;-416,606339187943;474,039826706517;3559;0;2053;-16417;1041;-435;416;-267;238122;500;09:57:35.046613
551,324293484096;-653,318236414751;-254,955294118845;33,9353594087297;707,920356126269;1533,12643117312;-349,580774595903;412,608464611229;3559;0;2053;-16417;1041;-435;416;-267;238123;500;09:57:35.046647
205,047252862016;-1288,16361648496;-680,888762628892;-282,645421512425;637,381515324814;2453,88032444922;-146,241512285022;243,609714790829;3559;0;2053;-16417;1041;-435;416;-267;238124;500;09:57:35.046683
-414,168796978774;-2054,15510063112;-1361,83806120988;-875,498159133014;211,93737755809;2619,71751694806;399,394181175099;-22,6627933887066;3559;0;2118;-16335;1004;-842;591;-334;238125;500;09:57:35.046721
-773,224381499807;-1534,53020603111;-1306,80808010034;-891,496489933576;-36,2840965450741;2184,15198085125;463,189680968004;-155,428485334618;3559;0;2118;-16335;1004;-842;591;-334;238126;500;09:57:35.046759
-177,744364503189;548,785027710081;-20,1686487869592;-9,90717099641915;59,4505730678793;1085,14877671603;-83,9898736503674;151,711984455469;3559;0;2118;-16335;1004;-842;591;-334;238127;500;09:57:35.046798
-163,085227861651;747,757112663414;309,3265188816;221,694545655744;16,8504059463739;-127,372363692906;-523,964676375617;281,105386926094;3559;0;2118;-16335;1004;-842;591;-334;238128;500;09:57:35.046838
-86,9904845015844;813,040624272951;295,827391777537;173,14015112014;-140,493007229874;-1040,53531915694;-518,194992818695;449,615516405669;3559;0;2118;-16335;1004;-842;591;-334;238129;500;09:57:35.046878
-259,285409790114;238,498132056382;-155,75687568041;-236,538342959131;-331,640897647012;-1344,01877300564;-109,016040872142;242,355080547277;3559;0;2118;-16335;1004;-842;591;-334;238130;500;09:57:35.046939
-167,069556165719;60,669610862562;-302,578097028774;-435,386083969031;-359,401858492056;-1006,66828514059;28,733429867716;116,17932482413;3559;0;2118;-16335;1004;-842;591;-334;238131;500;09:57:35.094127
-242,948098511901;-584,982589231397;-618,478330031852;-693,34583751543;-171,159102686215;101,631020223955;56,4432375773904;-67,0563585386844;3559;0;2118;-16335;1004;-842;591;-334;238132;500;09:57:35.094154
-49,5580561399693;-706,794728588953;-717,747688345611;-637,014448092203;187,651478012558;1388,87286872778;-200,406640248955;79,9350762417307;3559;0;2118;-16335;1004;-842;591;-334;238133;500;09:57:35.094212
8,25690800114535;-1079,46952542034;-991,642321216059;-801,973198039457;257,762497088639;2295,28049359063;-230,448246520944;149,563054452068;3559;0;2118;-16335;1004;-842;591;-334;238134;500;09:57:35.094236
-34,0250629020156;-1002,24974182795;-948,053877587314;-757,147536707693;142,151061550016;2418,1381514172;-205,449612198398;149,747169735609;3559;0;2129;-16352;1020;-1011;633;-411;238135;500;09:57:35.094262
71,2967602820136;-318,775968571601;-527,34897876496;-350,134554130258;177,039726484101;1842,7505744904;-290,067187037668;137,998155616573;3559;0;2129;-16352;1020;-1011;633;-411;238136;500;09:57:35.094286
354,174876164412;550,949480656011;180,284325863933;282,358594742022;313,841629073722;776,609156579943;-340,823065321834;319,177225437481;3559;0;2129;-16352;1020;-1011;633;-411;238137;500;09:57:35.094311
-103,853174691438;337,540100262268;183,451361011015;250,075911601656;99,1241704782005;-412,392181798234;-484,343892247241;260,575880026328;3559;0;2129;-16352;1020;-1011;633;-411;238138;500;09:57:35.094337
-588,951004221803;-82,8979683824582;-63,852412779117;46,2684516861336;-109,9345840225;-1259,58677455102;-81,4804933465784;168,908741608495;3559;0;2129;-16352;1020;-1011;633;-411;238139;500;09:57:35.094365
-711,212996949092;-414,607740236213;-349,802738982951;-225,551697348012;-220,978693594225;-1404,50492301362;73,8811223083758;7,82371394953225;3559;0;2129;-16352;1020;-1011;633;-411;238140;500;09:57:35.094395
-644,102254310157;-527,509716292901;-458,262845220044;-333,975404100493;-277,958881541621;-1082,48499893921;42,4629028019262;-243,668422984076;3559;0;2129;-16352;1020;-1011;633;-411;238141;500;09:57:35.094425
-338,311456248979;-268,313734816853;-341,757629261003;-226,382835741388;127,875413920032;37,5093120058882;-351,282029382593;-489,029171704082;3559;0;2129;-16352;1020;-1011;633;-411;238142;500;09:57:35.094458
-315,568752172636;-924,603105574381;-703,692116457038;-476,879897493753;392,493464597734;1280,65284486359;-286,947858839645;-591,18848740356;3559;0;2129;-16352;1020;-1011;633;-411;238143;500;09:57:35.094498
-821,770695369109;-2182,82079120883;-1755,70787133125;-1390,04009415;8,85027772374451;2134,57337528426;362,904480208002;-692,048862051568;3559;0;2129;-16352;1020;-1011;633;-411;238144;500;09:57:35.094531
-947,970436597243;-2053,87057275343;-2009,45779707027;-1802,81920268876;-601,545270453906;2112,19354288129;592,222633506812;-672,373006125214;3559;0;2122;-16506;1050;-1051;464;-226;238145;500;09:57:35.094565
-908,588890834246;-1314,30237689475;-1748,1807695498;-1621,08132634463;-765,058850536123;1574,2560017262;449,973998164933;-586,335479725385;3559;0;2122;-16506;1050;-1051;464;-226;238146;500;09:57:35.094603
-312,171826567384;210,085060408514;-664,294781345176;-693,258414444281;-643,282797342865;460,639049855527;-109,876844323298;-148,569442701642;3559;0;2122;-16506;1050;-1051;464;-226;238147;500;09:57:35.095573
-25,2893362079049;429,520286296087;-248,796908530639;-311,630293414812;-754,5451081926;-827,901113057276;-551,432473424822;137,654974165023;3559;0;2122;-16506;1050;-1051;464;-226;238148;500;09:57:35.095614
214,286771628074;545,830018378445;44,2599992752075;-31,1490409211256;-672,595360665349;-1706,79420502612;-574,053947096283;387,506042892463;3559;0;2122;-16506;1050;-1051;464;-226;238149;500;09:57:35.095650
-145,385079622152;-315,19296548015;-378,86055512866;-331,535755610559;-631,392451314954;-1862,12879077304;-165,084521298995;185,048494281597;3559;0;2122;-16506;1050;-1051;464;-226;238150;500;09:57:35.095697
-286,904257883551;-707,334244456957;-723,145165981608;-631,139525634004;-653,285321644042;-1478,82753980951;73,8223599920748;81,5053294603713;3559;0;2122;-16506;1050;-1051;464;-226;238151;500;09:57:35.095736
-310,376598927192;-1103,49449824414;-1067,0770256595;-880,271060301224;-457,248732877197;-373,826340483443;161,674722100666;-3,85431727371179;3559;0;2122;-16506;1050;-1051;464;-226;238152;500;09:57:35.095788
